dim,max_L,num_delays,use_delays,maxiter,optimizer_name,loss_name,tol,max_evals,symmetric_delays,constant_learning_rate,num_tests,filename,num_test_initials,print_log,vary_percent,hyper_minimize,clip_grad,clip_val,delay_type,min_val,max_val,test_time,percent_converge,num_initial_values,learning_rate,best_loss
100,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.898,1.0,50000,1.555689992383785,477791709939919.75
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2666.155,0.03472,50000,1.86636059657301,897775090027193.6
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2914.62,0.04368,50000,1.5626467902430812,915264651209693.0
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3327.896,0.05202,50000,1.35821136191894,1241257046899148.0
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3196.471,0.0527,50000,0.333557246245449,1790015221051402.5
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3219.482,0.04572,50000,0.7622319911820971,2508158762205622.0
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3213.077,0.03998,50000,1.624469794845199,3279540688929965.0
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3555.71,0.04748,50000,1.393510647878599,5920308811454922.0
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3183.28,0.05058,50000,1.84743699943212,8870358569891006.0
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3208.061,0.04472,50000,0.651832816350984,1.095414632429776e+16
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3078.719,0.04578,50000,1.701268423283557,1.7576288387720612e+16
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.189,1.0,50000,0.628049153676494,2.681566304458759e+22
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.917,1.0,50000,0.487696923305185,2.756922402194327e+22
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.35,1.0,50000,1.762181778597885,2.815860152321362e+22
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.375,1.0,50000,0.652948192303608,2.877122374855304e+22
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.581,1.0,50000,1.129722676894099,2.912804479132389e+22
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.513,1.0,50000,1.934905912047409,2.9138490124684742e+22
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.604,1.0,50000,1.740789276132464,2.979857053001278e+22
1000,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.022,1.0,50000,0.412149285512164,3.050183943115558e+22
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.178,1.0,50000,1.506488809509283,3.167328675075554e+22
1000,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.545,1.0,50000,1.402799430465049,3.272393717848637e+22
1000,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.145,1.0,50000,0.627378450107644,2.77515017594222e+22
1000,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,56.889,1.0,50000,0.38300971348196,2.848069987806984e+22
1000,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,62.083,1.0,50000,1.971775883236745,3.062571526933528e+22
1000,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,62.704,1.0,50000,1.747620174223052,3.07066102613652e+22
1000,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.104,1.0,50000,1.547362717109218,3.1591606820426257e+22
1000,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,60.832,1.0,50000,1.492737277972153,3.224888363266228e+22
1000,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,62.491,1.0,50000,0.643407080215455,3.426294085306227e+22
1000,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.215,1.0,50000,0.6094422359834241,3.433018609702879e+22
1000,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,62.839,1.0,50000,1.7145397426056732,3.515208479302139e+22
1000,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.184,1.0,50000,1.551924670700351,3.5204158848229943e+22
